ID,Dt_Customer,Year_Birth,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Kidhome_0,Kidhome_1,Kidhome_2,Teenhome_0,Teenhome_1,Teenhome_2,AcceptedCmp3_0,AcceptedCmp3_1,AcceptedCmp4_0,AcceptedCmp4_1,AcceptedCmp5_0,AcceptedCmp5_1,AcceptedCmp1_0,AcceptedCmp1_1,AcceptedCmp2_0,AcceptedCmp2_1,Complain_0,Complain_1,Z_CostContact_3,Z_Revenue_11,Response_0,Response_1
8749,01/02/2014,0.883495146,0.053396116,0.686868687,0.013395847,0.010050251,0.005217391,0.015444015,0.022813688,0.055248619,0.066666667,0.037037037,0.153846154,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
1650,22/04/2013,0.650485437,0.120482272,0.131313131,0.521768252,0.432160804,0.311304348,0.131274131,0.262357414,0.38121547,0.066666667,0.185185185,0.923076923,0.15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10377,06/06/2013,0.631067961,0.067618538,0.373737374,0.113864702,0.030150754,0.056231884,0.092664093,0.045627376,0.243093923,0.2,0.222222222,0.384615385,0.3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9206,07/01/2014,0.72815534,0.113773356,0.363636364,0.328868051,0.24120603,0.133913043,0.432432432,0.399239544,0.370165746,0.133333333,0.185185185,0.923076923,0.05,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0
10971,03/09/2012,0.815533981,0.054206721,0.282828283,0.115874079,0.040201005,0.062028986,0.027027027,0.007604563,0.486187845,0.266666667,0.259259259,0.230769231,0.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1
6398,29/03/2014,0.786407767,0.025059555,0.02020202,0.004688547,0.050251256,0.007536232,0.061776062,0,0.011049724,0.133333333,0.111111111,0.230769231,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9212,14/02/2013,0.669902913,0.106924576,0.171717172,0.807099799,0,0.136231884,0.073359073,0.053231939,0.566298343,0.4,0.222222222,1,0.35,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7937,18/04/2014,0.86407767,0.034561221,0.868686869,0.006697924,0.035175879,0.014492754,0.023166023,0.011406844,0.019337017,0.066666667,0.111111111,0.230769231,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
839,25/09/2013,0.796116505,0.065830396,0.545454545,0.064969859,0.020100503,0.025507246,0.023166023,0.003802281,0.049723757,0.066666667,0.111111111,0.307692308,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4246,12/12/2013,0.86407767,0.007263857,0.02020202,0.044876088,0.055276382,0.015072464,0.015444015,0.011406844,0.723756906,0,0.037037037,0.076923077,0.85,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
158,17/11/2013,0.504854369,0.105083798,0.03030303,0.231078366,0.266331658,0.306086957,0.378378378,0.285171103,0.267955801,0.066666667,0.296296296,0.384615385,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1
4832,07/03/2014,0.834951456,0.03837061,0.848484848,0.004018754,0.025125628,0.009855072,0.011583012,0.091254753,0.127071823,0.133333333,0.074074074,0.153846154,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5621,12/12/2012,0.737864078,0.07071658,0.080808081,0.048894843,0.286432161,0.057971014,0.274131274,0.057034221,0,0.333333333,0.222222222,0.384615385,0.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
1945,18/09/2013,0.669902913,0.104828134,0.04040404,0.476222371,0.180904523,0.125797101,0.664092664,0.365019011,0.464088398,0.2,0.259259259,0.538461538,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
5147,29/07/2013,0.533980583,0.134015905,0.575757576,0.51841929,0.351758794,0.068405797,0.702702703,0.711026616,0.256906077,0.066666667,0.148148148,1,0.05,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2535,18/08/2012,0.825242718,0.129887688,0.242424242,0.109176155,0,0.27826087,0,0.479087452,0.20718232,0.066666667,0.222222222,0.615384615,0.45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
11039,17/09/2013,0.796116505,0.075523058,0.515151515,0.054922974,0.165829146,0.031304348,0.274131274,0.114068441,0.113259669,0.133333333,0.185185185,0.307692308,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9495,08/05/2013,0.86407767,0.10545827,0.292929293,0.239785666,0.542713568,0.23942029,0.544401544,0.368821293,0.08839779,0.066666667,0.074074074,0.461538462,0.05,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9635,20/04/2014,0.873786408,0.051352311,0.131313131,0.044206296,0.010050251,0.023188406,0.015444015,0.011406844,0.038674033,0.066666667,0.111111111,0.230769231,0.3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2173,16/10/2013,0.572815534,0.057628103,0.232323232,0.008707301,0.030150754,0.004057971,0,0.011406844,0.008287293,0.066666667,0.037037037,0.230769231,0.3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
942,08/08/2012,0.86407767,0.057043084,0.363636364,0.093101139,0.065326633,0.045217391,0.077220077,0.049429658,0.099447514,0.2,0.259259259,0.230769231,0.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
9386,29/05/2014,0.669902913,0.072784448,0.888888889,0.183523108,0,0.012173913,0.015444015,0.022813688,0.041436464,0.066666667,0.185185185,0.461538462,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0
5510,21/11/2012,0.815533981,0.06246165,0.02020202,0.175485599,0.030150754,0.035362319,0,0.038022814,0.281767956,0.2,0.185185185,0.461538462,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
873,01/10/2012,0.54368932,0.091911101,0.03030303,0.736101808,0,0.026086957,0,0,0.093922652,0.733333333,0.111111111,0.769230769,0.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1
2253,16/02/2013,0.941747573,0.025865647,0.151515152,0.021433356,0,0.004637681,0.088803089,0.015209125,0.049723757,0.066666667,0.037037037,0.307692308,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5181,20/03/2013,0.86407767,0.034043878,0.585858586,0.001339585,0.020100503,0.00115942,0,0.041825095,0.013812155,0.066666667,0.037037037,0.153846154,0.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
979,20/02/2013,0.796116505,0.047401554,0.111111111,0.004018754,0.050251256,0.012173913,0.073359073,0.053231939,0.116022099,0.133333333,0.074074074,0.230769231,0.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10390,10/02/2013,0.640776699,0.037833716,0.272727273,0.004018754,0.035175879,0.002318841,0.011583012,0.015209125,0.016574586,0.066666667,0.037037037,0.230769231,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4698,20/06/2013,0.873786408,0.072819038,0.323232323,0.090421969,0.231155779,0.053333333,0.250965251,0.231939163,0.03038674,0.133333333,0.185185185,0.538461538,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7793,31/08/2013,0.805825243,0.09073204,0.121212121,0.429336906,0.035175879,0.048695652,0,0.114068441,0.104972376,0.2,0.37037037,0.538461538,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0
1745,03/05/2013,0.669902913,0.126276815,0.888888889,0.478231748,0.381909548,0.228985507,0.447876448,0,0.033149171,0.066666667,0.148148148,0.692307692,0.05,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
10590,30/03/2013,0.611650485,0.112510076,0.919191919,0.531815137,0.366834171,0.332173913,0,0.11026616,0.038674033,0.066666667,0.148148148,0.769230769,0.1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5080,21/10/2013,0.970873786,0.103446046,0.121212121,0.281312793,0,0.262028986,0.702702703,0.243346008,0.386740331,0.066666667,0.222222222,0.307692308,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
8369,08/11/2012,0.912621359,0.024809907,0.212121212,0.000669792,0.010050251,0.004057971,0.015444015,0.011406844,0.03038674,0.066666667,0,0.153846154,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5232,27/01/2014,0.699029126,0.101376674,0.232323232,0.057602143,0.060301508,0.043478261,0.127413127,0.057034221,0.016574586,0.066666667,0.148148148,0.384615385,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2407,09/11/2012,0.86407767,0.101331557,0.101010101,0.551239116,0.125628141,0.266086957,0.478764479,0.11026616,0.262430939,0.066666667,0.222222222,0.538461538,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
3834,17/03/2013,0.669902913,0.102110579,0.353535354,0.154722036,0.809045226,0.124637681,0.66023166,0.114068441,0.14640884,0.133333333,0.296296296,0.846153846,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7912,22/04/2013,0.825242718,0.054751134,0.696969697,0.005358339,0.075376884,0.015652174,0,0.076045627,0.091160221,0.133333333,0.111111111,0.153846154,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7712,28/04/2014,0.514563107,0.090879423,0.686868687,0.12190221,0.085427136,0.150144928,0.297297297,0.266159696,0.080110497,0.066666667,0.222222222,0.769230769,0.2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
1065,29/12/2013,0.67961165,0.11875579,0.858585859,0.373074347,0.648241206,0.570434783,0.745173745,0.140684411,0.049723757,0.066666667,0.185185185,0.384615385,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7275,04/10/2013,0.757281553,0.047502316,0.343434343,0.052913597,0.005025126,0.017971014,0.015444015,0.015209125,0.033149171,0.2,0.074074074,0.307692308,0.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
1343,26/09/2012,0.72815534,0.085457849,0.555555556,0.24648359,0.120603015,0.03942029,0.146718147,0,0.243093923,0.4,0.296296296,0.461538462,0.35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
1384,23/11/2013,0.961165049,0.023349616,0.101010101,0.004018754,0.020100503,0.008115942,0.030888031,0.030418251,0.060773481,0.133333333,0.074074074,0.153846154,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9967,30/05/2013,0.786407767,0.077156298,0.303030303,0.107166778,0.075376884,0.113623188,0.057915058,0.041825095,0.138121547,0.533333333,0.222222222,0.538461538,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6181,31/07/2012,0.553398058,0.075906553,0.363636364,0.326858674,0.105527638,0.137971014,0.216216216,0.410646388,0.077348066,0.066666667,0.296296296,0.846153846,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10507,25/07/2013,0.815533981,0.087032436,0.141414141,0.462826524,0.035175879,0.04,0,0.02661597,0.063535912,0.266666667,0.074074074,0.538461538,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0
2674,04/09/2012,0.631067961,0.110422657,0.797979798,0.363697254,0.050251256,0.11884058,0.617760618,0.543726236,0.226519337,0.066666667,0.222222222,0.461538462,0.15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
2698,07/11/2013,0.805825243,0.068119338,0.525252525,0.170127261,0.035175879,0.062608696,0.077220077,0,0.071823204,0.2,0.222222222,0.384615385,0.3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
3231,25/11/2013,0.776699029,0.05450299,0.97979798,0.003348962,0.020100503,0.005797101,0.007722008,0.007604563,0.019337017,0.066666667,0.037037037,0.230769231,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4096,26/12/2013,0.72815534,0.059562123,0.242424242,0.075016745,0.095477387,0.012173913,0.061776062,0.053231939,0.013812155,0.2,0.148148148,0.307692308,0.35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10476,13/05/2014,0.631067961,0.098561365,0,0.089752177,0.055276382,0.034202899,0.057915058,0.007604563,0.082872928,0.066666667,0.111111111,0.384615385,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5948,29/04/2014,0.796116505,0.083629101,0.96969697,0.095780308,0.030150754,0.030144928,0.042471042,0.030418251,0.046961326,0.133333333,0.148148148,0.384615385,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9140,25/12/2013,0.650485437,0.073379994,0.898989899,0.034159411,0.020100503,0.013913043,0.015444015,0.02661597,0.002762431,0.133333333,0.074074074,0.307692308,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10258,06/05/2013,0.699029126,0.051224479,0.949494949,0.018084394,0,0.002898551,0,0,0.008287293,0.133333333,0.037037037,0.230769231,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5675,04/10/2012,0.650485437,0.073512338,0.98989899,0.307434695,0,0.013913043,0.023166023,0,0.011049724,0.4,0.148148148,0.538461538,0.3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0
4743,03/03/2013,0.737864078,0.081980822,0.727272727,0.461486939,0.040201005,0.096811594,0.042471042,0.030418251,0.243093923,0.333333333,0.296296296,0.846153846,0.3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
8805,02/12/2012,0.650485437,0.070945174,0.01010101,0.189551239,0.050251256,0.022028986,0,0.049429658,0.074585635,0.266666667,0.259259259,0.307692308,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
1542,30/12/2013,0.796116505,0.081982326,0.262626263,0.23241795,0,0.020289855,0.015444015,0.011406844,0.019337017,0.4,0.148148148,0.615384615,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6770,20/08/2013,0.893203883,0.029514119,0.050505051,0.003348962,0.065326633,0.008115942,0,0.019011407,0.085635359,0.133333333,0.074074074,0.153846154,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1
8773,25/06/2013,0.757281553,0.083752421,0.222222222,0.187541862,0,0.010434783,0,0,0.066298343,0.2,0.185185185,0.461538462,0.35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0
10475,01/04/2013,0.747572816,,0.393939394,0.125251172,0.025125628,0.037681159,0.1003861,0.076045627,0.038674033,0.133333333,0.148148148,0.461538462,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10420,05/05/2014,0.601941748,0.067164359,0.565656566,0.063630275,0.070351759,0.037101449,0.007722008,0.034220532,0.104972376,0.066666667,0.148148148,0.230769231,0.35,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7514,03/07/2013,0.611650485,0.079123404,0.747474747,0.056262559,0.050251256,0.019710145,0.042471042,0.038022814,0.077348066,0.266666667,0.111111111,0.307692308,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2902,03/09/2012,0.631067961,,0.878787879,0.012726055,0.020100503,0.006956522,0.007722008,0.007604563,0.016574586,0.066666667,0.037037037,0.230769231,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4345,12/01/2014,0.689320388,,0.494949495,0.003348962,0.005025126,0.005217391,0.007722008,0,0.011049724,0.066666667,0.037037037,0.153846154,0.35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
793,06/10/2012,0.776699029,0.028822323,0.242424242,0.012056263,0.015075377,0.009855072,0.011583012,0,0.011049724,0.066666667,0.074074074,0.230769231,0.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10909,15/01/2014,0.533980583,0.136274769,0.090909091,0.664434025,0.120603015,0.402318841,0.196911197,0.072243346,0.328729282,0,0.185185185,0.384615385,0.05,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0
3769,02/03/2014,0.766990291,,0.171717172,0.016744809,0.005025126,0.007536232,0,0,0.008287293,0.066666667,0.037037037,0.230769231,0.35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
8702,20/08/2013,0.805825243,0.037863794,0.101010101,0.006028131,0.005025126,0.004057971,0,0.011406844,0.005524862,0.133333333,0.037037037,0.230769231,0.35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4791,16/12/2012,0.844660194,0.065019791,0.353535354,0.012726055,0.005025126,0.009855072,0.007722008,0,0.005524862,0.066666667,0.037037037,0.230769231,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2963,02/05/2014,0.834951456,0.110953535,0.565656566,0.474882786,0.467336683,0.216811594,0.401544402,0.30418251,0.220994475,0.066666667,0.296296296,0.461538462,0.15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
8216,11/10/2013,0.766990291,0.078249636,0.070707071,0.105827194,0,0.044057971,0.05019305,0.02661597,0.196132597,0.4,0.148148148,0.230769231,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
8140,03/10/2013,0.776699029,0.031509799,0.515151515,0.006697924,0.070351759,0.016811594,0.015444015,0.007604563,0.099447514,0.2,0.074074074,0.307692308,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10146,02/03/2014,0.766990291,0.055880566,0.171717172,0.016744809,0.005025126,0.007536232,0,0,0.008287293,0.066666667,0.037037037,0.230769231,0.35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5289,09/11/2012,0.796116505,0.060047884,0.303030303,0.005358339,0.020100503,0.006956522,0.057915058,0.015209125,0.080110497,0.133333333,0.037037037,0.153846154,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2587,15/05/2014,0.766990291,0.042201054,0.212121212,0.009377093,0,0.003478261,0,0,0,0.133333333,0.074074074,0.230769231,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4405,30/07/2013,0.611650485,0.093520279,0.02020202,0.416610851,0.035175879,0.066666667,0.115830116,0,0.041436464,0.133333333,0.222222222,0.923076923,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
8663,22/05/2014,0.786407767,0.057548396,0.858585859,0.007367716,0,0.00173913,0,0,0.002762431,0.066666667,0.037037037,0.153846154,0.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2589,07/02/2014,0.766990291,0.037641217,0.656565657,0.016744809,0.015075377,0.009275362,0.030888031,0.019011407,0.005524862,0.133333333,0.074074074,0.230769231,0.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
3421,21/04/2013,0.72815534,0.09340899,0.646464646,0.425318151,0.075376884,0.057971014,0.077220077,0.02661597,0.361878453,0.066666667,0.333333333,0.692307692,0.3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10490,10/12/2012,0.737864078,0.074156009,0.111111111,0.066979236,0.32160804,0.045797101,0.250965251,0,0.301104972,0.133333333,0.222222222,0.307692308,0.35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4094,25/08/2012,0.660194175,0.088450618,0.929292929,0.134628265,0.010050251,0.024927536,0.011583012,0.019011407,0.096685083,0.266666667,0.185185185,0.384615385,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9958,29/03/2014,0.766990291,0.096182189,0.545454545,0.430006698,0.070351759,0.028405797,0,0.02661597,0.157458564,0.066666667,0.333333333,0.692307692,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2534,21/04/2014,0.582524272,0.054119494,0.04040404,0.064969859,0.005025126,0.023768116,0.023166023,0.007604563,0.113259669,0.133333333,0.148148148,0.230769231,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4188,13/08/2012,0.621359223,0.052838168,0.535353535,0.136637642,0.025125628,0.022608696,0.065637066,0,0.245856354,0.2,0.185185185,0.307692308,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
6613,12/10/2012,0.747572816,0.064338523,0.393939394,0.343603483,0.035175879,0.077101449,0.177606178,0.053231939,0.038674033,0.4,0.296296296,0.615384615,0.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10827,07/08/2012,0.718446602,0.052962992,0.494949495,0.058941728,0.015075377,0.012173913,0.015444015,0.003802281,0.080110497,0.266666667,0.111111111,0.307692308,0.45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5491,11/04/2013,0.563106796,0.068611114,0.707070707,0.115204287,0.060301508,0.064927536,0.030888031,0,0.041436464,0.266666667,0.222222222,0.384615385,0.35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
